a : 300.0000, 0 -> 6
b : -671.0000, 0 -> 5
c : -804.0000, 0 -> 2
d : 908.0000, 0 -> 5
a : -720.0000, 1 -> 4
b : -641.0000, 1 -> 7
c : 822.0000, 1 -> 6
d : 259.0000, 1 -> 3
a : 113.0000, 2 -> 1
b : 343.0000, 2 -> 0
c : -532.0000, 2 -> 3
d : 580.0000, 2 -> 3
a : -970.0000, 3 -> 5
b : -21.0000, 3 -> 7
c : -761.0000, 3 -> 2
d : -876.0000, 3 -> 4
a : 542.0000, 4 -> 4
b : 360.0000, 4 -> 2
c : -389.0000, 4 -> 6
d : -360.0000, 4 -> 2
a : -151.0000, 5 -> 0
b : -931.0000, 5 -> 5
c : 115.0000, 5 -> 0
d : -854.0000, 5 -> 3
a : 151.0000, 6 -> 6
b : -653.0000, 6 -> 0
c : 948.0000, 6 -> 4
d : -147.0000, 6 -> 3
a : 801.0000, 7 -> 2
b : 87.0000, 7 -> 4
c : 854.0000, 7 -> 5
d : 186.0000, 7 -> 4
d : 666.0000, 0 -> 7
b : -375.0000, 0 -> 0
b : -550.0000, 1 -> 0
b : -184.0000, 1 -> 5
a : -83.0000, 2 -> 6
b : -658.0000, 2 -> 1
d : 495.0000, 3 -> 3
c : 597.0000, 3 -> 7
a : 89.0000, 4 -> 6
b : 169.0000, 4 -> 6
d : -615.0000, 5 -> 5
b : -198.0000, 5 -> 1
c : -325.0000, 6 -> 0
b : -46.0000, 6 -> 4
b : 404.0000, 7 -> 7
a : -676.0000, 7 -> 4
