a : 629.0000, 0 -> 0
b : 664.0000, 0 -> 7
c : 498.0000, 0 -> 0
a : -369.0000, 1 -> 2
b : 867.0000, 1 -> 3
c : 513.0000, 1 -> 2
a : -890.0000, 2 -> 1
b : 860.0000, 2 -> 6
c : -594.0000, 2 -> 4
a : 10.0000, 3 -> 2
b : 532.0000, 3 -> 3
c : -514.0000, 3 -> 6
a : 934.0000, 4 -> 3
b : -251.0000, 4 -> 1
c : 372.0000, 4 -> 0
a : 513.0000, 5 -> 7
b : -635.0000, 5 -> 3
c : -301.0000, 5 -> 4
a : 674.0000, 6 -> 7
b : -784.0000, 6 -> 0
c : 630.0000, 6 -> 3
a : 253.0000, 7 -> 6
b : 519.0000, 7 -> 2
c : 752.0000, 7 -> 0
c : -859.0000, 0 -> 1
b : 656.0000, 1 -> 2
c : -491.0000, 2 -> 2
b : 538.0000, 3 -> 7
c : 879.0000, 4 -> 6
c : -595.0000, 5 -> 1
b : 285.0000, 6 -> 3
c : 630.0000, 7 -> 3
c : -791.0000, 0 -> 5
