a : 391.0000, 0 -> 6
b : 773.0000, 0 -> 4
c : -743.0000, 0 -> 6
a : -20.0000, 1 -> 6
b : 685.0000, 1 -> 6
c : -314.0000, 1 -> 2
a : -204.0000, 2 -> 6
b : 439.0000, 2 -> 2
c : -705.0000, 2 -> 7
a : 79.0000, 3 -> 0
b : 209.0000, 3 -> 0
c : -242.0000, 3 -> 4
a : 445.0000, 4 -> 7
b : -892.0000, 4 -> 5
c : -311.0000, 4 -> 5
a : 326.0000, 5 -> 1
b : 790.0000, 5 -> 2
c : -105.0000, 5 -> 2
a : -917.0000, 6 -> 0
b : -159.0000, 6 -> 6
c : -778.0000, 6 -> 4
a : -51.0000, 7 -> 4
b : -892.0000, 7 -> 6
c : -980.0000, 7 -> 6
b : -485.0000, 0 -> 2
c : 79.0000, 1 -> 0
c : -660.0000, 2 -> 1
c : -478.0000, 3 -> 6
b : -177.0000, 4 -> 1
b : 951.0000, 5 -> 1
b : 228.0000, 6 -> 0
c : 562.0000, 7 -> 7
a : -825.0000, 0 -> 3
