a : 854.0000, 0 -> 3
b : 303.0000, 0 -> 6
a : 426.0000, 1 -> 1
b : -616.0000, 1 -> 7
a : 663.0000, 2 -> 7
b : 237.0000, 2 -> 4
a : 510.0000, 3 -> 1
b : 262.0000, 3 -> 5
a : 519.0000, 4 -> 1
b : -129.0000, 4 -> 6
a : -757.0000, 5 -> 0
b : -614.0000, 5 -> 5
a : 533.0000, 6 -> 3
b : -586.0000, 6 -> 6
a : 468.0000, 7 -> 5
b : -452.0000, 7 -> 4
b : 813.0000, 0 -> 2
b : -641.0000, 1 -> 3
b : -873.0000, 2 -> 2
a : -66.0000, 3 -> 6
b : 765.0000, 4 -> 5
a : 867.0000, 5 -> 3
b : 856.0000, 6 -> 1
b : 36.0000, 7 -> 2
