a : -263.0000, 0 -> 5
b : -403.0000, 0 -> 6
a : 257.0000, 1 -> 3
b : -384.0000, 1 -> 7
a : 610.0000, 2 -> 2
b : -865.0000, 2 -> 1
a : -30.0000, 3 -> 4
b : 635.0000, 3 -> 2
a : -353.0000, 4 -> 4
b : 478.0000, 4 -> 6
a : -161.0000, 5 -> 3
b : -943.0000, 5 -> 2
a : 653.0000, 6 -> 6
b : 49.0000, 6 -> 3
a : 25.0000, 7 -> 3
b : -189.0000, 7 -> 2
b : 329.0000, 0 -> 0
a : 864.0000, 1 -> 4
b : 166.0000, 2 -> 6
a : -348.0000, 3 -> 2
b : -940.0000, 4 -> 7
a : 301.0000, 5 -> 2
b : -227.0000, 6 -> 7
b : -92.0000, 7 -> 3
