a : -430.0000, 0 -> 5
b : -444.0000, 0 -> 2
c : -171.0000, 0 -> 4
d : -524.0000, 0 -> 4
a : 413.0000, 1 -> 2
b : -528.0000, 1 -> 0
c : -974.0000, 1 -> 4
d : 314.0000, 1 -> 5
a : -132.0000, 2 -> 2
b : -15.0000, 2 -> 1
c : 30.0000, 2 -> 3
d : 348.0000, 2 -> 4
a : -498.0000, 3 -> 2
b : 433.0000, 3 -> 4
c : 124.0000, 3 -> 1
d : -473.0000, 3 -> 5
a : -360.0000, 4 -> 1
b : -275.0000, 4 -> 0
c : -28.0000, 4 -> 0
d : 932.0000, 4 -> 2
a : -195.0000, 5 -> 5
b : -401.0000, 5 -> 0
c : -273.0000, 5 -> 3
d : 604.0000, 5 -> 3
d : 550.0000, 0 -> 2
b : 286.0000, 0 -> 0
c : 41.0000, 1 -> 1
d : -124.0000, 1 -> 0
c : 666.0000, 2 -> 2
c : 244.0000, 2 -> 1
c : -538.0000, 3 -> 4
d : -85.0000, 3 -> 4
d : -707.0000, 4 -> 4
a : 604.0000, 4 -> 0
b : 734.0000, 5 -> 5
a : 389.0000, 5 -> 0
