a : -975.0000, 0 -> 2
b : -857.0000, 0 -> 1
c : -630.0000, 0 -> 5
a : 467.0000, 1 -> 0
b : 214.0000, 1 -> 6
c : -898.0000, 1 -> 1
a : 5.0000, 2 -> 7
b : -220.0000, 2 -> 4
c : 987.0000, 2 -> 3
a : 522.0000, 3 -> 2
b : -426.0000, 3 -> 2
c : -9.0000, 3 -> 5
a : -584.0000, 4 -> 1
b : -756.0000, 4 -> 1
c : -656.0000, 4 -> 7
a : 935.0000, 5 -> 2
b : -591.0000, 5 -> 1
c : 605.0000, 5 -> 5
a : -386.0000, 6 -> 4
b : 692.0000, 6 -> 4
c : -737.0000, 6 -> 6
a : 242.0000, 7 -> 4
b : -504.0000, 7 -> 1
c : -454.0000, 7 -> 7
a : -510.0000, 0 -> 1
b : 398.0000, 1 -> 1
b : -363.0000, 2 -> 2
b : -239.0000, 3 -> 7
b : 75.0000, 4 -> 4
a : 268.0000, 5 -> 6
a : -541.0000, 6 -> 5
c : 241.0000, 7 -> 3
