a : -547.0000, 0 -> 0
b : 488.0000, 0 -> 0
c : 789.0000, 0 -> 0
a : 710.0000, 1 -> 2
b : 994.0000, 1 -> 1
c : -156.0000, 1 -> 1
a : -676.0000, 2 -> 0
b : -35.0000, 2 -> 5
c : -493.0000, 2 -> 1
a : 438.0000, 3 -> 2
b : -540.0000, 3 -> 1
c : -241.0000, 3 -> 1
a : 912.0000, 4 -> 1
b : -140.0000, 4 -> 2
c : -616.0000, 4 -> 3
a : 765.0000, 5 -> 1
b : -358.0000, 5 -> 5
c : -191.0000, 5 -> 3
c : 23.0000, 0 -> 3
b : 544.0000, 1 -> 2
a : 180.0000, 2 -> 3
c : 13.0000, 3 -> 2
a : -906.0000, 4 -> 5
b : 374.0000, 5 -> 3
a : -163.0000, 3 -> 4
