a : -387.0000, 0 -> 4
b : 777.0000, 0 -> 4
c : 551.0000, 0 -> 2
d : 111.0000, 0 -> 4
a : 85.0000, 1 -> 0
b : 475.0000, 1 -> 3
c : 968.0000, 1 -> 3
d : 983.0000, 1 -> 5
a : -742.0000, 2 -> 2
b : -144.0000, 2 -> 3
c : -779.0000, 2 -> 1
d : -69.0000, 2 -> 1
a : -688.0000, 3 -> 2
b : -312.0000, 3 -> 2
c : -396.0000, 3 -> 2
d : -324.0000, 3 -> 5
a : 894.0000, 4 -> 1
b : -962.0000, 4 -> 4
c : 541.0000, 4 -> 5
d : 802.0000, 4 -> 0
a : 532.0000, 5 -> 3
b : -913.0000, 5 -> 4
c : 263.0000, 5 -> 0
d : 943.0000, 5 -> 3
d : 432.0000, 0 -> 3
c : -306.0000, 0 -> 3
a : 978.0000, 1 -> 3
d : 521.0000, 1 -> 1
a : 579.0000, 2 -> 1
b : 891.0000, 2 -> 1
b : 195.0000, 3 -> 3
c : 262.0000, 3 -> 1
a : 329.0000, 4 -> 3
a : -948.0000, 4 -> 4
c : 231.0000, 5 -> 5
d : 885.0000, 5 -> 1
