a : -789.0000, 0 -> 2
b : 471.0000, 0 -> 2
c : -19.0000, 0 -> 4
a : -22.0000, 1 -> 2
b : 953.0000, 1 -> 0
c : -40.0000, 1 -> 2
a : 99.0000, 2 -> 4
b : 624.0000, 2 -> 5
c : -366.0000, 2 -> 0
a : 557.0000, 3 -> 4
b : 580.0000, 3 -> 5
c : 701.0000, 3 -> 3
a : -317.0000, 4 -> 4
b : 230.0000, 4 -> 5
c : -882.0000, 4 -> 1
a : -613.0000, 5 -> 2
b : 955.0000, 5 -> 0
c : 413.0000, 5 -> 4
a : -300.0000, 0 -> 4
b : -766.0000, 1 -> 1
a : 866.0000, 2 -> 0
b : -122.0000, 3 -> 2
a : 263.0000, 4 -> 3
c : -285.0000, 5 -> 1
