a : -830.0000, 0 -> 6
b : 737.0000, 0 -> 3
c : 908.0000, 0 -> 4
d : 216.0000, 0 -> 5
a : -357.0000, 1 -> 0
b : -870.0000, 1 -> 5
c : 197.0000, 1 -> 1
d : 566.0000, 1 -> 5
a : -94.0000, 2 -> 7
b : -704.0000, 2 -> 7
c : -545.0000, 2 -> 5
d : 980.0000, 2 -> 7
a : -838.0000, 3 -> 0
b : -444.0000, 3 -> 3
c : 219.0000, 3 -> 5
d : -431.0000, 3 -> 4
a : 898.0000, 4 -> 2
b : 73.0000, 4 -> 6
c : 933.0000, 4 -> 2
d : 257.0000, 4 -> 0
a : -312.0000, 5 -> 5
b : -942.0000, 5 -> 7
c : -65.0000, 5 -> 1
d : -45.0000, 5 -> 6
a : -66.0000, 6 -> 3
b : -807.0000, 6 -> 1
c : 108.0000, 6 -> 4
d : -614.0000, 6 -> 0
a : -957.0000, 7 -> 2
b : -223.0000, 7 -> 4
c : -842.0000, 7 -> 7
d : 559.0000, 7 -> 3
d : -474.0000, 0 -> 7
d : 548.0000, 0 -> 2
d : 341.0000, 1 -> 0
d : 120.0000, 1 -> 1
a : 60.0000, 2 -> 6
c : -250.0000, 2 -> 4
b : -158.0000, 3 -> 4
a : -604.0000, 3 -> 3
b : -2.0000, 4 -> 2
d : 955.0000, 4 -> 1
a : 13.0000, 5 -> 3
b : 871.0000, 5 -> 6
b : -658.0000, 6 -> 4
b : 123.0000, 6 -> 7
b : -994.0000, 7 -> 2
a : -442.0000, 7 -> 4
