a : 192.0000, 0 -> 7
b : -495.0000, 0 -> 1
c : 102.0000, 0 -> 6
a : 609.0000, 1 -> 7
b : -956.0000, 1 -> 5
c : 849.0000, 1 -> 1
a : -463.0000, 2 -> 1
b : -665.0000, 2 -> 5
c : 40.0000, 2 -> 5
a : 868.0000, 3 -> 2
b : -593.0000, 3 -> 1
c : -855.0000, 3 -> 0
a : -628.0000, 4 -> 5
b : 189.0000, 4 -> 3
c : 530.0000, 4 -> 2
a : 185.0000, 5 -> 7
b : 649.0000, 5 -> 5
c : 844.0000, 5 -> 2
a : -646.0000, 6 -> 2
b : 687.0000, 6 -> 0
c : -689.0000, 6 -> 5
a : 698.0000, 7 -> 0
b : -578.0000, 7 -> 0
c : 271.0000, 7 -> 4
b : 263.0000, 0 -> 2
a : 246.0000, 1 -> 5
c : -39.0000, 2 -> 2
c : 854.0000, 3 -> 4
c : -127.0000, 4 -> 4
c : -287.0000, 5 -> 0
b : 283.0000, 6 -> 4
b : 214.0000, 7 -> 5
