a : -390.0000, 0 -> 3
b : 414.0000, 0 -> 2
c : 73.0000, 0 -> 3
d : -687.0000, 0 -> 2
a : 105.0000, 1 -> 6
b : 650.0000, 1 -> 1
c : 114.0000, 1 -> 2
d : -892.0000, 1 -> 0
a : -88.0000, 2 -> 5
b : 160.0000, 2 -> 2
c : 658.0000, 2 -> 4
d : 797.0000, 2 -> 4
a : 169.0000, 3 -> 5
b : 558.0000, 3 -> 3
c : 158.0000, 3 -> 7
d : 486.0000, 3 -> 1
a : -545.0000, 4 -> 7
b : 811.0000, 4 -> 3
c : 708.0000, 4 -> 0
d : 500.0000, 4 -> 1
a : -215.0000, 5 -> 1
b : -244.0000, 5 -> 5
c : 470.0000, 5 -> 6
d : -580.0000, 5 -> 0
a : 647.0000, 6 -> 1
b : -68.0000, 6 -> 6
c : 249.0000, 6 -> 5
d : 342.0000, 6 -> 0
a : 507.0000, 7 -> 4
b : 854.0000, 7 -> 7
c : -819.0000, 7 -> 4
d : 103.0000, 7 -> 3
d : -890.0000, 0 -> 1
b : -433.0000, 0 -> 3
c : 160.0000, 1 -> 1
d : 713.0000, 1 -> 6
c : 22.0000, 2 -> 2
c : 845.0000, 2 -> 6
a : -660.0000, 3 -> 0
c : -674.0000, 3 -> 5
d : -342.0000, 4 -> 5
a : -784.0000, 4 -> 4
d : -713.0000, 5 -> 2
c : -296.0000, 5 -> 1
a : -937.0000, 6 -> 3
b : 809.0000, 6 -> 1
b : 523.0000, 7 -> 4
a : 841.0000, 7 -> 3
