a : 773.0000, 0 -> 0
b : 410.0000, 0 -> 2
c : 103.0000, 0 -> 2
d : 487.0000, 0 -> 0
a : 100.0000, 1 -> 0
b : 859.0000, 1 -> 0
c : 198.0000, 1 -> 2
d : 870.0000, 1 -> 3
a : -165.0000, 2 -> 2
b : -417.0000, 2 -> 3
c : -362.0000, 2 -> 2
d : -549.0000, 2 -> 1
a : -765.0000, 3 -> 2
b : 637.0000, 3 -> 1
c : 391.0000, 3 -> 1
d : 46.0000, 3 -> 1
d : -876.0000, 0 -> 2
b : 106.0000, 0 -> 0
c : 77.0000, 1 -> 1
b : 855.0000, 1 -> 1
b : 549.0000, 2 -> 1
b : 322.0000, 2 -> 0
d : 111.0000, 3 -> 3
c : -706.0000, 3 -> 3
