a : 949.0000, 0 -> 2
b : -936.0000, 0 -> 3
c : -304.0000, 0 -> 5
d : -593.0000, 0 -> 5
a : -112.0000, 1 -> 4
b : 995.0000, 1 -> 4
c : -279.0000, 1 -> 3
d : -319.0000, 1 -> 1
a : -210.0000, 2 -> 4
b : 920.0000, 2 -> 2
c : 661.0000, 2 -> 0
d : 667.0000, 2 -> 5
a : -644.0000, 3 -> 1
b : 977.0000, 3 -> 1
c : -436.0000, 3 -> 2
d : 12.0000, 3 -> 2
a : 358.0000, 4 -> 4
b : 923.0000, 4 -> 1
c : 388.0000, 4 -> 0
d : -912.0000, 4 -> 0
a : 703.0000, 5 -> 0
b : -694.0000, 5 -> 3
c : -401.0000, 5 -> 2
d : 684.0000, 5 -> 2
c : -479.0000, 0 -> 4
b : -483.0000, 0 -> 5
d : -396.0000, 1 -> 2
d : -793.0000, 1 -> 3
a : -332.0000, 2 -> 0
c : -385.0000, 2 -> 3
d : 394.0000, 3 -> 5
c : 65.0000, 3 -> 3
d : 949.0000, 4 -> 3
b : 591.0000, 4 -> 5
c : -83.0000, 5 -> 3
d : 681.0000, 5 -> 3
