a : -302.0000, 0 -> 3
b : -998.0000, 0 -> 1
c : -768.0000, 0 -> 0
a : -481.0000, 1 -> 4
b : -197.0000, 1 -> 5
c : -4.0000, 1 -> 6
a : 817.0000, 2 -> 0
b : -741.0000, 2 -> 1
c : -396.0000, 2 -> 2
a : 180.0000, 3 -> 0
b : 260.0000, 3 -> 6
c : -319.0000, 3 -> 2
a : 499.0000, 4 -> 6
b : -415.0000, 4 -> 2
c : 362.0000, 4 -> 1
a : -968.0000, 5 -> 5
b : 629.0000, 5 -> 0
c : -31.0000, 5 -> 7
a : 860.0000, 6 -> 4
b : -440.0000, 6 -> 2
c : 440.0000, 6 -> 2
a : -100.0000, 7 -> 4
b : -294.0000, 7 -> 1
c : -714.0000, 7 -> 2
a : 951.0000, 0 -> 2
c : -162.0000, 1 -> 0
c : 853.0000, 2 -> 3
b : -262.0000, 3 -> 2
b : 273.0000, 4 -> 4
a : -744.0000, 5 -> 1
c : -625.0000, 6 -> 3
a : -698.0000, 7 -> 2
