a : -103.0000, 0 -> 1
b : -110.0000, 0 -> 0
c : 230.0000, 0 -> 0
d : -137.0000, 0 -> 1
a : 553.0000, 1 -> 4
b : -579.0000, 1 -> 0
c : 793.0000, 1 -> 5
d : 130.0000, 1 -> 5
a : 431.0000, 2 -> 2
b : 406.0000, 2 -> 1
c : 114.0000, 2 -> 1
d : -883.0000, 2 -> 0
a : -272.0000, 3 -> 3
b : -428.0000, 3 -> 2
c : -613.0000, 3 -> 3
d : -152.0000, 3 -> 2
a : 13.0000, 4 -> 1
b : -790.0000, 4 -> 4
c : 847.0000, 4 -> 3
d : 380.0000, 4 -> 5
a : -684.0000, 5 -> 1
b : 885.0000, 5 -> 1
c : -877.0000, 5 -> 5
d : -936.0000, 5 -> 1
c : -93.0000, 0 -> 3
d : 349.0000, 0 -> 3
a : -758.0000, 1 -> 0
c : -761.0000, 1 -> 0
b : 798.0000, 2 -> 3
c : -432.0000, 2 -> 2
a : -837.0000, 3 -> 4
b : -813.0000, 3 -> 5
b : 564.0000, 4 -> 2
d : -611.0000, 4 -> 1
d : 474.0000, 5 -> 4
a : -987.0000, 5 -> 3
