a : -844.0000, 0 -> 4
b : -829.0000, 0 -> 5
c : 459.0000, 0 -> 6
a : 26.0000, 1 -> 1
b : 871.0000, 1 -> 4
c : -53.0000, 1 -> 3
a : -300.0000, 2 -> 2
b : 971.0000, 2 -> 3
c : 63.0000, 2 -> 2
a : 88.0000, 3 -> 3
b : -25.0000, 3 -> 0
c : 540.0000, 3 -> 1
a : -788.0000, 4 -> 0
b : 118.0000, 4 -> 5
c : 445.0000, 4 -> 1
a : -77.0000, 5 -> 1
b : -168.0000, 5 -> 0
c : 247.0000, 5 -> 5
a : -861.0000, 6 -> 3
b : 975.0000, 6 -> 1
c : 921.0000, 6 -> 1
a : -400.0000, 0 -> 6
c : -721.0000, 1 -> 6
a : -209.0000, 2 -> 5
c : 650.0000, 3 -> 4
c : -359.0000, 4 -> 2
a : 344.0000, 5 -> 6
c : -677.0000, 6 -> 5
