a : -28.0000, 0 -> 4
b : -902.0000, 0 -> 3
a : 635.0000, 1 -> 6
b : 763.0000, 1 -> 0
a : -124.0000, 2 -> 1
b : -958.0000, 2 -> 0
a : 575.0000, 3 -> 5
b : -776.0000, 3 -> 0
a : -359.0000, 4 -> 1
b : -997.0000, 4 -> 7
a : 791.0000, 5 -> 0
b : 675.0000, 5 -> 2
a : 196.0000, 6 -> 4
b : -488.0000, 6 -> 3
a : -709.0000, 7 -> 6
b : 615.0000, 7 -> 5
b : -151.0000, 0 -> 6
b : -556.0000, 1 -> 2
b : 824.0000, 2 -> 4
b : 580.0000, 3 -> 1
a : -764.0000, 4 -> 7
a : -878.0000, 5 -> 7
a : 559.0000, 6 -> 2
b : -529.0000, 7 -> 4
