a : -738.0000, 0 -> 4
b : 546.0000, 0 -> 5
c : -991.0000, 0 -> 5
d : 526.0000, 0 -> 0
a : 6.0000, 1 -> 5
b : 232.0000, 1 -> 4
c : 966.0000, 1 -> 4
d : -453.0000, 1 -> 4
a : 779.0000, 2 -> 2
b : -974.0000, 2 -> 1
c : 516.0000, 2 -> 1
d : -472.0000, 2 -> 0
a : 229.0000, 3 -> 5
b : 442.0000, 3 -> 1
c : 954.0000, 3 -> 5
d : 619.0000, 3 -> 1
a : -470.0000, 4 -> 3
b : -268.0000, 4 -> 4
c : -456.0000, 4 -> 2
d : 86.0000, 4 -> 5
a : -248.0000, 5 -> 3
b : -165.0000, 5 -> 5
c : -929.0000, 5 -> 3
d : 99.0000, 5 -> 4
d : 94.0000, 0 -> 5
d : -307.0000, 0 -> 4
d : -103.0000, 1 -> 3
b : -693.0000, 1 -> 0
d : -836.0000, 2 -> 2
c : -801.0000, 2 -> 4
c : -425.0000, 3 -> 1
d : -610.0000, 3 -> 4
a : 105.0000, 4 -> 4
a : -778.0000, 4 -> 1
a : -283.0000, 5 -> 0
a : -876.0000, 5 -> 5
