a : 696.0000, 0 -> 1
b : 924.0000, 0 -> 0
c : -688.0000, 0 -> 1
d : -143.0000, 0 -> 0
a : -574.0000, 1 -> 2
b : 116.0000, 1 -> 0
c : -732.0000, 1 -> 0
d : 736.0000, 1 -> 3
a : 63.0000, 2 -> 3
b : 295.0000, 2 -> 1
c : 230.0000, 2 -> 0
d : 855.0000, 2 -> 0
a : -224.0000, 3 -> 3
b : -152.0000, 3 -> 0
c : 142.0000, 3 -> 1
d : -991.0000, 3 -> 0
b : 941.0000, 0 -> 2
c : -138.0000, 0 -> 2
b : -165.0000, 1 -> 2
a : -58.0000, 1 -> 1
c : -361.0000, 2 -> 3
c : 943.0000, 2 -> 1
a : 740.0000, 3 -> 1
c : 641.0000, 3 -> 0
