a : 523.0000, 0 -> 0
b : 478.0000, 0 -> 7
c : 561.0000, 0 -> 5
d : -796.0000, 0 -> 4
a : 274.0000, 1 -> 6
b : -272.0000, 1 -> 1
c : 187.0000, 1 -> 4
d : 768.0000, 1 -> 0
a : -221.0000, 2 -> 4
b : -675.0000, 2 -> 5
c : 968.0000, 2 -> 0
d : -359.0000, 2 -> 6
a : 193.0000, 3 -> 3
b : 504.0000, 3 -> 6
c : -640.0000, 3 -> 0
d : -96.0000, 3 -> 3
a : -497.0000, 4 -> 7
b : 431.0000, 4 -> 6
c : 293.0000, 4 -> 4
d : -402.0000, 4 -> 2
a : -364.0000, 5 -> 0
b : 244.0000, 5 -> 3
c : 727.0000, 5 -> 3
d : 27.0000, 5 -> 6
a : -689.0000, 6 -> 4
b : 166.0000, 6 -> 1
c : 762.0000, 6 -> 6
d : -867.0000, 6 -> 2
a : 384.0000, 7 -> 2
b : -674.0000, 7 -> 1
c : -606.0000, 7 -> 1
d : 331.0000, 7 -> 2
d : -297.0000, 0 -> 0
b : -78.0000, 0 -> 6
a : 8.0000, 1 -> 1
b : -265.0000, 1 -> 6
b : -388.0000, 2 -> 7
c : 906.0000, 2 -> 7
d : 169.0000, 3 -> 2
a : -6.0000, 3 -> 1
d : -82.0000, 4 -> 5
a : 898.0000, 4 -> 6
d : -508.0000, 5 -> 1
b : -103.0000, 5 -> 5
d : 727.0000, 6 -> 0
b : 844.0000, 6 -> 3
c : -809.0000, 7 -> 0
d : -868.0000, 7 -> 6
