a : -224.0000, 0 -> 2
b : -465.0000, 0 -> 3
c : 864.0000, 0 -> 1
d : -303.0000, 0 -> 2
a : -402.0000, 1 -> 1
b : 840.0000, 1 -> 0
c : -63.0000, 1 -> 1
d : -649.0000, 1 -> 2
a : 695.0000, 2 -> 2
b : 652.0000, 2 -> 1
c : -79.0000, 2 -> 2
d : 367.0000, 2 -> 0
a : 388.0000, 3 -> 0
b : 460.0000, 3 -> 1
c : -466.0000, 3 -> 2
d : -709.0000, 3 -> 1
b : -819.0000, 0 -> 0
d : -875.0000, 0 -> 3
d : 57.0000, 1 -> 0
b : -93.0000, 1 -> 1
d : -419.0000, 2 -> 3
b : 81.0000, 2 -> 0
b : -112.0000, 3 -> 3
b : -975.0000, 3 -> 0
