a : 447.0000, 0 -> 0
b : -4.0000, 0 -> 6
c : -880.0000, 0 -> 4
a : -565.0000, 1 -> 3
b : -623.0000, 1 -> 2
c : -220.0000, 1 -> 0
a : 18.0000, 2 -> 1
b : 700.0000, 2 -> 0
c : -940.0000, 2 -> 6
a : -309.0000, 3 -> 2
b : 645.0000, 3 -> 1
c : -593.0000, 3 -> 4
a : -908.0000, 4 -> 2
b : 63.0000, 4 -> 2
c : 381.0000, 4 -> 0
a : 43.0000, 5 -> 2
b : 200.0000, 5 -> 2
c : -231.0000, 5 -> 6
a : 880.0000, 6 -> 7
b : -961.0000, 6 -> 2
c : 34.0000, 6 -> 0
a : -608.0000, 7 -> 0
b : 4.0000, 7 -> 4
c : -974.0000, 7 -> 4
b : -489.0000, 0 -> 4
a : 695.0000, 1 -> 6
b : 85.0000, 2 -> 3
c : -654.0000, 3 -> 5
a : 709.0000, 4 -> 5
c : -362.0000, 5 -> 7
b : -668.0000, 6 -> 3
c : 484.0000, 7 -> 7
