a : -382.0000, 0 -> 2
b : 66.0000, 0 -> 1
c : 595.0000, 0 -> 2
d : -201.0000, 0 -> 1
a : 483.0000, 1 -> 5
b : -323.0000, 1 -> 7
c : -782.0000, 1 -> 5
d : -44.0000, 1 -> 2
a : -571.0000, 2 -> 5
b : -65.0000, 2 -> 2
c : 570.0000, 2 -> 5
d : -323.0000, 2 -> 3
a : 116.0000, 3 -> 1
b : 769.0000, 3 -> 6
c : -396.0000, 3 -> 2
d : -870.0000, 3 -> 7
a : -439.0000, 4 -> 6
b : -68.0000, 4 -> 0
c : -625.0000, 4 -> 0
d : 50.0000, 4 -> 3
a : -611.0000, 5 -> 7
b : -857.0000, 5 -> 2
c : 304.0000, 5 -> 1
d : 877.0000, 5 -> 7
a : -181.0000, 6 -> 1
b : 988.0000, 6 -> 4
c : 90.0000, 6 -> 4
d : -244.0000, 6 -> 6
a : 917.0000, 7 -> 3
b : 577.0000, 7 -> 7
c : -567.0000, 7 -> 1
d : -178.0000, 7 -> 4
d : -584.0000, 0 -> 5
c : -933.0000, 0 -> 7
d : -224.0000, 1 -> 7
d : 421.0000, 1 -> 0
d : 407.0000, 2 -> 0
c : 119.0000, 2 -> 2
c : -776.0000, 3 -> 5
a : 782.0000, 3 -> 7
d : -255.0000, 4 -> 7
a : -300.0000, 4 -> 0
b : 132.0000, 5 -> 6
d : 970.0000, 5 -> 6
a : -672.0000, 6 -> 4
d : 152.0000, 6 -> 0
c : 809.0000, 7 -> 7
d : -2.0000, 7 -> 5
