a : -245.0000, 0 -> 6
b : -346.0000, 0 -> 7
a : 423.0000, 1 -> 5
b : -236.0000, 1 -> 4
a : -65.0000, 2 -> 6
b : -549.0000, 2 -> 2
a : 804.0000, 3 -> 5
b : -164.0000, 3 -> 3
a : -199.0000, 4 -> 4
b : -132.0000, 4 -> 5
a : 179.0000, 5 -> 2
b : 444.0000, 5 -> 1
a : 169.0000, 6 -> 5
b : -856.0000, 6 -> 5
a : 141.0000, 7 -> 0
b : 684.0000, 7 -> 5
a : -896.0000, 0 -> 5
b : 439.0000, 1 -> 5
a : 626.0000, 2 -> 0
a : 746.0000, 3 -> 1
a : -918.0000, 4 -> 7
b : 393.0000, 5 -> 7
a : 935.0000, 6 -> 6
b : 640.0000, 7 -> 1
b : -31.0000, 1 -> 3
