a : 586.0000, 0 -> 5
b : 378.0000, 0 -> 1
c : -966.0000, 0 -> 6
a : -658.0000, 1 -> 3
b : 129.0000, 1 -> 5
c : -278.0000, 1 -> 3
a : -173.0000, 2 -> 5
b : 287.0000, 2 -> 5
c : 601.0000, 2 -> 4
a : -375.0000, 3 -> 6
b : -51.0000, 3 -> 1
c : 707.0000, 3 -> 5
a : -594.0000, 4 -> 1
b : 655.0000, 4 -> 5
c : 566.0000, 4 -> 0
a : 770.0000, 5 -> 2
b : -177.0000, 5 -> 6
c : 306.0000, 5 -> 1
a : -745.0000, 6 -> 4
b : 194.0000, 6 -> 5
c : -214.0000, 6 -> 2
c : -284.0000, 0 -> 0
c : -177.0000, 1 -> 4
c : -352.0000, 2 -> 1
c : -498.0000, 3 -> 4
b : -780.0000, 4 -> 0
c : -469.0000, 5 -> 3
c : 925.0000, 6 -> 5
