a : -122.0000, 0 -> 1
b : 517.0000, 0 -> 4
c : 940.0000, 0 -> 2
d : 114.0000, 0 -> 2
a : 326.0000, 1 -> 0
b : 10.0000, 1 -> 4
c : -724.0000, 1 -> 1
d : 543.0000, 1 -> 3
a : 204.0000, 2 -> 3
b : -341.0000, 2 -> 3
c : 802.0000, 2 -> 3
d : -916.0000, 2 -> 1
a : 224.0000, 3 -> 3
b : 749.0000, 3 -> 0
c : -60.0000, 3 -> 1
d : -483.0000, 3 -> 4
a : 737.0000, 4 -> 1
b : 901.0000, 4 -> 2
c : -243.0000, 4 -> 4
d : 93.0000, 4 -> 2
b : 257.0000, 0 -> 1
b : -152.0000, 0 -> 0
a : -768.0000, 1 -> 2
d : 596.0000, 1 -> 0
c : 582.0000, 2 -> 1
c : 660.0000, 2 -> 2
b : -684.0000, 3 -> 2
a : -143.0000, 3 -> 2
d : 279.0000, 4 -> 4
b : 503.0000, 4 -> 3
