a : 705.0000, 0 -> 3
b : -620.0000, 0 -> 0
c : -241.0000, 0 -> 3
a : -587.0000, 1 -> 5
b : 180.0000, 1 -> 5
c : 794.0000, 1 -> 1
a : -54.0000, 2 -> 7
b : -935.0000, 2 -> 3
c : 745.0000, 2 -> 4
a : 127.0000, 3 -> 7
b : -297.0000, 3 -> 6
c : 422.0000, 3 -> 0
a : -85.0000, 4 -> 3
b : 287.0000, 4 -> 2
c : 874.0000, 4 -> 4
a : -936.0000, 5 -> 3
b : 997.0000, 5 -> 5
c : 939.0000, 5 -> 4
a : 962.0000, 6 -> 2
b : 393.0000, 6 -> 3
c : 57.0000, 6 -> 4
a : -281.0000, 7 -> 7
b : 151.0000, 7 -> 0
c : -886.0000, 7 -> 6
a : -318.0000, 0 -> 0
b : 540.0000, 1 -> 3
a : -533.0000, 2 -> 2
b : 741.0000, 3 -> 7
b : 826.0000, 4 -> 5
a : 692.0000, 5 -> 4
c : -647.0000, 6 -> 1
c : 617.0000, 7 -> 4
