a : -598.0000, 0 -> 1
b : 569.0000, 0 -> 2
a : 327.0000, 1 -> 7
b : 382.0000, 1 -> 4
a : -22.0000, 2 -> 7
b : -203.0000, 2 -> 7
a : 146.0000, 3 -> 5
b : -390.0000, 3 -> 1
a : 681.0000, 4 -> 4
b : -25.0000, 4 -> 2
a : -439.0000, 5 -> 0
b : 353.0000, 5 -> 4
a : -5.0000, 6 -> 6
b : 775.0000, 6 -> 5
a : -723.0000, 7 -> 6
b : -801.0000, 7 -> 6
b : -593.0000, 0 -> 0
a : 141.0000, 1 -> 5
a : -87.0000, 2 -> 1
b : 98.0000, 3 -> 7
b : -677.0000, 4 -> 7
b : -252.0000, 5 -> 3
a : -925.0000, 6 -> 7
b : -734.0000, 7 -> 5
