a : -906.0000, 0 -> 5
b : 148.0000, 0 -> 2
c : -502.0000, 0 -> 5
a : 324.0000, 1 -> 2
b : -46.0000, 1 -> 0
c : 340.0000, 1 -> 5
a : -741.0000, 2 -> 0
b : -207.0000, 2 -> 1
c : -620.0000, 2 -> 5
a : 426.0000, 3 -> 4
b : -670.0000, 3 -> 2
c : 823.0000, 3 -> 5
a : 136.0000, 4 -> 2
b : 418.0000, 4 -> 0
c : -403.0000, 4 -> 1
a : -958.0000, 5 -> 2
b : -163.0000, 5 -> 0
c : 864.0000, 5 -> 3
c : 789.0000, 0 -> 0
a : 116.0000, 1 -> 1
b : 153.0000, 2 -> 2
b : -952.0000, 3 -> 1
c : 500.0000, 4 -> 3
c : 563.0000, 5 -> 0
