a : 889.0000, 0 -> 6
b : -253.0000, 0 -> 0
c : -871.0000, 0 -> 5
d : -831.0000, 0 -> 6
a : 608.0000, 1 -> 5
b : -704.0000, 1 -> 1
c : -451.0000, 1 -> 3
d : -180.0000, 1 -> 5
a : 194.0000, 2 -> 5
b : -74.0000, 2 -> 2
c : -485.0000, 2 -> 1
d : 550.0000, 2 -> 5
a : -157.0000, 3 -> 5
b : 965.0000, 3 -> 5
c : -582.0000, 3 -> 2
d : -133.0000, 3 -> 0
a : 309.0000, 4 -> 4
b : 347.0000, 4 -> 1
c : -842.0000, 4 -> 5
d : -159.0000, 4 -> 5
a : 470.0000, 5 -> 0
b : 156.0000, 5 -> 2
c : 70.0000, 5 -> 6
d : 796.0000, 5 -> 4
a : 591.0000, 6 -> 0
b : -700.0000, 6 -> 4
c : 466.0000, 6 -> 5
d : 2.0000, 6 -> 0
b : 645.0000, 0 -> 3
b : -748.0000, 0 -> 5
b : -182.0000, 1 -> 6
a : -664.0000, 1 -> 3
a : 951.0000, 2 -> 1
a : -913.0000, 2 -> 6
d : -190.0000, 3 -> 2
a : -82.0000, 3 -> 2
b : 150.0000, 4 -> 3
a : -202.0000, 4 -> 2
c : 216.0000, 5 -> 1
b : -139.0000, 5 -> 3
a : 447.0000, 6 -> 5
d : 520.0000, 6 -> 5
