a : -802.0000, 0 -> 3
b : 47.0000, 0 -> 4
c : 747.0000, 0 -> 1
d : -360.0000, 0 -> 3
a : 134.0000, 1 -> 0
b : -538.0000, 1 -> 3
c : -699.0000, 1 -> 2
d : 417.0000, 1 -> 1
a : 514.0000, 2 -> 1
b : 362.0000, 2 -> 3
c : 684.0000, 2 -> 2
d : -109.0000, 2 -> 5
a : -362.0000, 3 -> 0
b : 156.0000, 3 -> 2
c : -335.0000, 3 -> 2
d : 23.0000, 3 -> 1
a : -411.0000, 4 -> 4
b : 921.0000, 4 -> 2
c : -15.0000, 4 -> 3
d : 828.0000, 4 -> 1
a : -888.0000, 5 -> 3
b : -226.0000, 5 -> 2
c : -254.0000, 5 -> 2
d : 809.0000, 5 -> 2
c : -153.0000, 0 -> 2
b : 260.0000, 0 -> 2
d : 719.0000, 1 -> 3
b : 926.0000, 1 -> 4
d : 454.0000, 2 -> 0
a : -760.0000, 2 -> 5
b : 164.0000, 3 -> 5
c : -399.0000, 3 -> 3
b : -729.0000, 4 -> 5
a : 560.0000, 4 -> 0
c : -757.0000, 5 -> 1
a : 155.0000, 5 -> 2
