a : 429.0000, 0 -> 7
b : 816.0000, 0 -> 7
a : -381.0000, 1 -> 0
b : 607.0000, 1 -> 5
a : -31.0000, 2 -> 4
b : 237.0000, 2 -> 1
a : -698.0000, 3 -> 4
b : 431.0000, 3 -> 6
a : -208.0000, 4 -> 5
b : 888.0000, 4 -> 2
a : -315.0000, 5 -> 2
b : -489.0000, 5 -> 2
a : -927.0000, 6 -> 7
b : 779.0000, 6 -> 1
a : -993.0000, 7 -> 4
b : -521.0000, 7 -> 1
b : -98.0000, 0 -> 3
a : 15.0000, 1 -> 2
b : -680.0000, 2 -> 6
a : -657.0000, 3 -> 3
b : 455.0000, 4 -> 4
b : -232.0000, 5 -> 0
a : -76.0000, 6 -> 0
b : -507.0000, 7 -> 0
