a : 335.0000, 0 -> 0
b : -799.0000, 0 -> 1
c : -971.0000, 0 -> 2
a : -566.0000, 1 -> 1
b : -151.0000, 1 -> 3
c : -106.0000, 1 -> 3
a : 339.0000, 2 -> 4
b : -258.0000, 2 -> 1
c : 621.0000, 2 -> 5
a : 132.0000, 3 -> 2
b : -169.0000, 3 -> 4
c : 554.0000, 3 -> 1
a : 971.0000, 4 -> 3
b : -661.0000, 4 -> 5
c : 761.0000, 4 -> 3
a : 936.0000, 5 -> 3
b : 887.0000, 5 -> 6
c : 59.0000, 5 -> 0
a : 235.0000, 6 -> 1
b : 478.0000, 6 -> 1
c : -645.0000, 6 -> 4
b : 499.0000, 0 -> 2
c : -962.0000, 1 -> 1
a : 800.0000, 2 -> 0
a : 592.0000, 3 -> 3
b : -786.0000, 4 -> 3
c : -511.0000, 5 -> 3
c : -570.0000, 6 -> 5
