a : 846.0000, 0 -> 2
b : 477.0000, 0 -> 5
c : 559.0000, 0 -> 5
d : 523.0000, 0 -> 4
a : 721.0000, 1 -> 3
b : 751.0000, 1 -> 2
c : 720.0000, 1 -> 0
d : 650.0000, 1 -> 2
a : 615.0000, 2 -> 5
b : -324.0000, 2 -> 3
c : 507.0000, 2 -> 0
d : -48.0000, 2 -> 5
a : 847.0000, 3 -> 6
b : 912.0000, 3 -> 6
c : 462.0000, 3 -> 4
d : -134.0000, 3 -> 0
a : -218.0000, 4 -> 0
b : -574.0000, 4 -> 2
c : -488.0000, 4 -> 6
d : 642.0000, 4 -> 2
a : -244.0000, 5 -> 4
b : 466.0000, 5 -> 2
c : 85.0000, 5 -> 4
d : -508.0000, 5 -> 3
a : 249.0000, 6 -> 1
b : -567.0000, 6 -> 5
c : 158.0000, 6 -> 3
d : 671.0000, 6 -> 2
c : -988.0000, 0 -> 3
a : -260.0000, 0 -> 1
c : 489.0000, 1 -> 3
a : 253.0000, 1 -> 4
a : -670.0000, 2 -> 1
c : -845.0000, 2 -> 6
d : -72.0000, 3 -> 6
d : 572.0000, 3 -> 1
b : 140.0000, 4 -> 5
d : 152.0000, 4 -> 5
a : 371.0000, 5 -> 6
a : 410.0000, 5 -> 3
c : 982.0000, 6 -> 6
d : 230.0000, 6 -> 5
