a : 401.0000, 0 -> 1
b : -319.0000, 0 -> 2
c : -302.0000, 0 -> 0
d : -325.0000, 0 -> 1
a : -231.0000, 1 -> 0
b : 600.0000, 1 -> 3
c : 863.0000, 1 -> 2
d : -531.0000, 1 -> 3
a : 888.0000, 2 -> 1
b : 368.0000, 2 -> 1
c : -998.0000, 2 -> 0
d : -625.0000, 2 -> 1
a : -276.0000, 3 -> 2
b : 986.0000, 3 -> 1
c : 56.0000, 3 -> 3
d : 389.0000, 3 -> 3
a : 641.0000, 0 -> 2
c : -172.0000, 0 -> 1
c : -355.0000, 1 -> 3
c : 966.0000, 1 -> 0
d : 959.0000, 2 -> 0
b : -703.0000, 2 -> 3
c : 767.0000, 3 -> 2
d : -945.0000, 3 -> 2
