a : 869.0000, 0 -> 5
b : 512.0000, 0 -> 5
c : -893.0000, 0 -> 7
d : 196.0000, 0 -> 6
a : 373.0000, 1 -> 6
b : 653.0000, 1 -> 0
c : -809.0000, 1 -> 4
d : 909.0000, 1 -> 2
a : 360.0000, 2 -> 3
b : -77.0000, 2 -> 6
c : 197.0000, 2 -> 2
d : 486.0000, 2 -> 4
a : -346.0000, 3 -> 0
b : -164.0000, 3 -> 4
c : -99.0000, 3 -> 5
d : -65.0000, 3 -> 1
a : -345.0000, 4 -> 3
b : -418.0000, 4 -> 7
c : -572.0000, 4 -> 4
d : -714.0000, 4 -> 1
a : -772.0000, 5 -> 0
b : 645.0000, 5 -> 5
c : 915.0000, 5 -> 4
d : -659.0000, 5 -> 1
a : -284.0000, 6 -> 1
b : 488.0000, 6 -> 2
c : -318.0000, 6 -> 2
d : 826.0000, 6 -> 7
a : 892.0000, 7 -> 2
b : -213.0000, 7 -> 4
c : 637.0000, 7 -> 3
d : 657.0000, 7 -> 3
d : -545.0000, 0 -> 5
a : 533.0000, 0 -> 4
b : 887.0000, 1 -> 3
d : 578.0000, 1 -> 6
b : 188.0000, 2 -> 4
d : 153.0000, 2 -> 2
d : -809.0000, 3 -> 6
b : 219.0000, 3 -> 6
c : 378.0000, 4 -> 6
d : -545.0000, 4 -> 4
d : 497.0000, 5 -> 6
c : 143.0000, 5 -> 0
d : -639.0000, 6 -> 5
b : -548.0000, 6 -> 3
c : 366.0000, 7 -> 0
b : -540.0000, 7 -> 5
