a : 77.0000, 0 -> 3
b : 473.0000, 0 -> 4
c : 97.0000, 0 -> 1
d : -504.0000, 0 -> 3
a : 867.0000, 1 -> 2
b : -130.0000, 1 -> 0
c : -97.0000, 1 -> 3
d : 958.0000, 1 -> 0
a : -784.0000, 2 -> 2
b : 760.0000, 2 -> 0
c : 506.0000, 2 -> 5
d : -794.0000, 2 -> 2
a : 26.0000, 3 -> 1
b : -959.0000, 3 -> 5
c : 532.0000, 3 -> 4
d : -114.0000, 3 -> 0
a : -862.0000, 4 -> 3
b : 13.0000, 4 -> 1
c : 658.0000, 4 -> 5
d : -797.0000, 4 -> 4
a : 761.0000, 5 -> 2
b : 471.0000, 5 -> 1
c : 84.0000, 5 -> 3
d : -39.0000, 5 -> 0
c : -16.0000, 0 -> 5
c : 831.0000, 0 -> 3
c : -916.0000, 1 -> 2
a : -216.0000, 1 -> 0
c : 359.0000, 2 -> 3
b : -485.0000, 2 -> 5
b : -386.0000, 3 -> 0
d : 414.0000, 3 -> 1
a : 956.0000, 4 -> 2
b : -59.0000, 4 -> 4
a : -60.0000, 5 -> 0
d : 344.0000, 5 -> 3
