a : 356.0000, 0 -> 2
b : 803.0000, 0 -> 1
c : -864.0000, 0 -> 4
d : 920.0000, 0 -> 7
a : 363.0000, 1 -> 1
b : 629.0000, 1 -> 6
c : -898.0000, 1 -> 3
d : 132.0000, 1 -> 2
a : -496.0000, 2 -> 6
b : -218.0000, 2 -> 7
c : -287.0000, 2 -> 5
d : 30.0000, 2 -> 7
a : -416.0000, 3 -> 2
b : -550.0000, 3 -> 2
c : 441.0000, 3 -> 2
d : -399.0000, 3 -> 5
a : 191.0000, 4 -> 2
b : 176.0000, 4 -> 3
c : 314.0000, 4 -> 4
d : 773.0000, 4 -> 2
a : -257.0000, 5 -> 0
b : 630.0000, 5 -> 3
c : 226.0000, 5 -> 1
d : 320.0000, 5 -> 6
a : 672.0000, 6 -> 7
b : 370.0000, 6 -> 7
c : 712.0000, 6 -> 1
d : 403.0000, 6 -> 2
a : 533.0000, 7 -> 7
b : -602.0000, 7 -> 1
c : -63.0000, 7 -> 0
d : -160.0000, 7 -> 7
a : -437.0000, 0 -> 6
c : -936.0000, 0 -> 6
a : -387.0000, 1 -> 7
b : -638.0000, 1 -> 4
b : -256.0000, 2 -> 1
a : -130.0000, 2 -> 4
c : 930.0000, 3 -> 1
b : 26.0000, 3 -> 4
d : 629.0000, 4 -> 5
c : 755.0000, 4 -> 7
c : 727.0000, 5 -> 7
c : -167.0000, 5 -> 3
d : 326.0000, 6 -> 4
b : 155.0000, 6 -> 3
d : 189.0000, 7 -> 4
d : 124.0000, 7 -> 2
