a : 709.0000, 0 -> 0
b : 739.0000, 0 -> 1
c : 697.0000, 0 -> 5
a : -910.0000, 1 -> 2
b : 921.0000, 1 -> 5
c : -752.0000, 1 -> 3
a : -255.0000, 2 -> 4
b : -60.0000, 2 -> 6
c : -182.0000, 2 -> 2
a : 681.0000, 3 -> 2
b : 241.0000, 3 -> 2
c : 153.0000, 3 -> 2
a : 142.0000, 4 -> 4
b : -179.0000, 4 -> 1
c : -349.0000, 4 -> 2
a : -634.0000, 5 -> 6
b : -110.0000, 5 -> 4
c : -363.0000, 5 -> 2
a : 688.0000, 6 -> 3
b : 12.0000, 6 -> 3
c : 685.0000, 6 -> 0
c : -848.0000, 0 -> 2
b : 452.0000, 1 -> 0
b : -292.0000, 2 -> 4
c : -386.0000, 3 -> 5
a : -675.0000, 4 -> 5
a : 409.0000, 5 -> 5
c : -94.0000, 6 -> 2
