a : 278.0000, 0 -> 0
b : -162.0000, 0 -> 7
a : 696.0000, 1 -> 7
b : -207.0000, 1 -> 5
a : -226.0000, 2 -> 2
b : -470.0000, 2 -> 6
a : 642.0000, 3 -> 0
b : -742.0000, 3 -> 4
a : 611.0000, 4 -> 7
b : 445.0000, 4 -> 2
a : 617.0000, 5 -> 5
b : -588.0000, 5 -> 2
a : 212.0000, 6 -> 5
b : -287.0000, 6 -> 1
a : -311.0000, 7 -> 3
b : -59.0000, 7 -> 4
a : 583.0000, 0 -> 7
a : 640.0000, 1 -> 1
a : 547.0000, 2 -> 6
b : 339.0000, 3 -> 2
b : 657.0000, 4 -> 4
a : -901.0000, 5 -> 3
a : -964.0000, 6 -> 7
a : -269.0000, 7 -> 1
