a : 706.0000, 0 -> 0
b : 98.0000, 0 -> 4
c : -693.0000, 0 -> 1
d : -1.0000, 0 -> 5
a : -393.0000, 1 -> 4
b : 149.0000, 1 -> 4
c : -109.0000, 1 -> 3
d : -894.0000, 1 -> 4
a : -860.0000, 2 -> 2
b : -707.0000, 2 -> 2
c : -666.0000, 2 -> 4
d : 971.0000, 2 -> 0
a : 387.0000, 3 -> 4
b : 367.0000, 3 -> 1
c : -464.0000, 3 -> 3
d : 560.0000, 3 -> 3
a : -942.0000, 4 -> 1
b : 308.0000, 4 -> 1
c : 278.0000, 4 -> 5
d : 11.0000, 4 -> 6
a : 941.0000, 5 -> 3
b : -515.0000, 5 -> 4
c : 62.0000, 5 -> 4
d : 743.0000, 5 -> 5
a : 86.0000, 6 -> 6
b : -70.0000, 6 -> 6
c : 15.0000, 6 -> 0
d : 13.0000, 6 -> 0
a : 496.0000, 0 -> 3
d : 559.0000, 0 -> 3
c : -583.0000, 1 -> 6
a : 946.0000, 1 -> 0
a : 292.0000, 2 -> 5
d : -330.0000, 2 -> 2
d : 597.0000, 3 -> 4
d : -109.0000, 3 -> 6
a : 775.0000, 4 -> 2
c : -413.0000, 4 -> 3
d : -33.0000, 5 -> 4
b : -118.0000, 5 -> 5
c : -228.0000, 6 -> 5
b : 603.0000, 6 -> 4
