a : -87.0000, 0 -> 1
b : 83.0000, 0 -> 2
c : 498.0000, 0 -> 0
d : 687.0000, 0 -> 1
a : 622.0000, 1 -> 3
b : 647.0000, 1 -> 1
c : -896.0000, 1 -> 0
d : -901.0000, 1 -> 0
a : -851.0000, 2 -> 3
b : -376.0000, 2 -> 3
c : 1000.0000, 2 -> 1
d : -168.0000, 2 -> 2
a : 564.0000, 3 -> 0
b : 494.0000, 3 -> 2
c : 384.0000, 3 -> 1
d : 284.0000, 3 -> 1
d : -278.0000, 0 -> 2
a : 708.0000, 0 -> 0
d : -353.0000, 1 -> 2
b : -2.0000, 1 -> 2
d : 477.0000, 2 -> 0
d : 855.0000, 2 -> 3
b : 68.0000, 3 -> 3
d : 414.0000, 3 -> 0
