a : 32.0000, 0 -> 1
b : -347.0000, 0 -> 0
c : 253.0000, 0 -> 4
d : 900.0000, 0 -> 2
a : 563.0000, 1 -> 4
b : 337.0000, 1 -> 4
c : -857.0000, 1 -> 3
d : 96.0000, 1 -> 2
a : -663.0000, 2 -> 3
b : 763.0000, 2 -> 1
c : -964.0000, 2 -> 2
d : 819.0000, 2 -> 2
a : 48.0000, 3 -> 0
b : -375.0000, 3 -> 1
c : -62.0000, 3 -> 0
d : -706.0000, 3 -> 3
a : 102.0000, 4 -> 1
b : -562.0000, 4 -> 0
c : 731.0000, 4 -> 1
d : -811.0000, 4 -> 2
a : -429.0000, 5 -> 3
b : 815.0000, 5 -> 1
c : 570.0000, 5 -> 3
d : -907.0000, 5 -> 3
d : -377.0000, 0 -> 0
a : -323.0000, 0 -> 0
b : -153.0000, 1 -> 3
d : -935.0000, 1 -> 3
d : 66.0000, 2 -> 4
d : 192.0000, 2 -> 1
c : -728.0000, 3 -> 1
c : 422.0000, 3 -> 2
d : 722.0000, 4 -> 1
b : 727.0000, 4 -> 2
c : 174.0000, 5 -> 0
c : -386.0000, 5 -> 4
b : -79.0000, 0 -> 5
