a : 257.0000, 0 -> 6
b : 154.0000, 0 -> 3
c : -439.0000, 0 -> 7
a : 881.0000, 1 -> 0
b : -241.0000, 1 -> 1
c : -30.0000, 1 -> 4
a : -421.0000, 2 -> 6
b : 647.0000, 2 -> 5
c : 191.0000, 2 -> 0
a : 396.0000, 3 -> 0
b : 774.0000, 3 -> 1
c : 101.0000, 3 -> 3
a : -813.0000, 4 -> 6
b : 14.0000, 4 -> 4
c : -481.0000, 4 -> 7
a : -127.0000, 5 -> 3
b : -822.0000, 5 -> 0
c : 602.0000, 5 -> 6
a : -949.0000, 6 -> 0
b : 272.0000, 6 -> 7
c : -625.0000, 6 -> 5
a : 113.0000, 7 -> 1
b : 63.0000, 7 -> 6
c : -463.0000, 7 -> 1
a : -373.0000, 0 -> 3
b : 530.0000, 1 -> 0
c : -280.0000, 2 -> 6
b : -544.0000, 3 -> 2
b : 685.0000, 4 -> 7
c : 791.0000, 5 -> 0
c : 160.0000, 6 -> 6
c : -279.0000, 7 -> 3
