a : 71.0000, 0 -> 0
b : 660.0000, 0 -> 3
c : -858.0000, 0 -> 4
d : -394.0000, 0 -> 4
a : -622.0000, 1 -> 3
b : -698.0000, 1 -> 0
c : -791.0000, 1 -> 4
d : 416.0000, 1 -> 4
a : 171.0000, 2 -> 5
b : -525.0000, 2 -> 0
c : -515.0000, 2 -> 2
d : -93.0000, 2 -> 0
a : 845.0000, 3 -> 2
b : 327.0000, 3 -> 0
c : -541.0000, 3 -> 3
d : -541.0000, 3 -> 4
a : -111.0000, 4 -> 4
b : 93.0000, 4 -> 2
c : 363.0000, 4 -> 1
d : 939.0000, 4 -> 4
a : -875.0000, 5 -> 4
b : -31.0000, 5 -> 0
c : 516.0000, 5 -> 3
d : -812.0000, 5 -> 4
a : -712.0000, 0 -> 5
c : -948.0000, 0 -> 0
b : 306.0000, 1 -> 4
c : 816.0000, 1 -> 2
c : 845.0000, 2 -> 0
a : -889.0000, 2 -> 4
b : 297.0000, 3 -> 4
a : -266.0000, 3 -> 4
c : 986.0000, 4 -> 0
c : -193.0000, 4 -> 2
c : -409.0000, 5 -> 0
d : 164.0000, 5 -> 1
