a : -786.0000, 0 -> 5
b : -489.0000, 0 -> 3
c : -277.0000, 0 -> 4
d : 931.0000, 0 -> 4
a : -570.0000, 1 -> 0
b : -914.0000, 1 -> 0
c : 764.0000, 1 -> 5
d : -67.0000, 1 -> 1
a : 44.0000, 2 -> 4
b : -43.0000, 2 -> 3
c : 459.0000, 2 -> 0
d : -87.0000, 2 -> 4
a : 303.0000, 3 -> 4
b : -346.0000, 3 -> 2
c : 631.0000, 3 -> 0
d : 609.0000, 3 -> 3
a : 684.0000, 4 -> 4
b : 768.0000, 4 -> 0
c : 458.0000, 4 -> 5
d : 299.0000, 4 -> 0
a : -903.0000, 5 -> 0
b : 908.0000, 5 -> 2
c : -469.0000, 5 -> 5
d : 250.0000, 5 -> 4
d : -358.0000, 0 -> 2
b : -175.0000, 0 -> 1
d : 93.0000, 1 -> 5
a : -550.0000, 1 -> 2
c : -267.0000, 2 -> 1
a : -735.0000, 2 -> 0
b : -512.0000, 3 -> 3
d : -262.0000, 3 -> 1
c : -686.0000, 4 -> 1
b : -141.0000, 4 -> 2
b : 263.0000, 5 -> 1
b : 424.0000, 5 -> 3
