a : -211.0000, 0 -> 0
b : -238.0000, 0 -> 4
c : -416.0000, 0 -> 0
a : 258.0000, 1 -> 6
b : 881.0000, 1 -> 7
c : -777.0000, 1 -> 4
a : -506.0000, 2 -> 4
b : 366.0000, 2 -> 5
c : 132.0000, 2 -> 5
a : -461.0000, 3 -> 7
b : 220.0000, 3 -> 6
c : 81.0000, 3 -> 2
a : -698.0000, 4 -> 0
b : -750.0000, 4 -> 7
c : -861.0000, 4 -> 6
a : 191.0000, 5 -> 1
b : -45.0000, 5 -> 1
c : -22.0000, 5 -> 1
a : -686.0000, 6 -> 7
b : 589.0000, 6 -> 5
c : 6.0000, 6 -> 2
a : -840.0000, 7 -> 6
b : 628.0000, 7 -> 7
c : -181.0000, 7 -> 5
c : 639.0000, 0 -> 3
b : 469.0000, 1 -> 3
c : 396.0000, 2 -> 4
a : -788.0000, 3 -> 0
c : -145.0000, 4 -> 1
b : -627.0000, 5 -> 4
c : -799.0000, 6 -> 0
c : -408.0000, 7 -> 7
