a : 902.0000, 0 -> 1
b : -86.0000, 0 -> 3
c : 592.0000, 0 -> 1
d : 108.0000, 0 -> 1
a : -924.0000, 1 -> 2
b : 621.0000, 1 -> 3
c : 815.0000, 1 -> 2
d : -886.0000, 1 -> 0
a : -818.0000, 2 -> 2
b : 19.0000, 2 -> 3
c : -641.0000, 2 -> 4
d : -961.0000, 2 -> 1
a : 227.0000, 3 -> 0
b : 986.0000, 3 -> 4
c : 95.0000, 3 -> 3
d : -773.0000, 3 -> 4
a : -905.0000, 4 -> 4
b : -699.0000, 4 -> 3
c : -1000.0000, 4 -> 4
d : -279.0000, 4 -> 3
b : 744.0000, 0 -> 0
b : -498.0000, 0 -> 4
b : 158.0000, 1 -> 2
b : -656.0000, 1 -> 4
c : -198.0000, 2 -> 3
a : -76.0000, 2 -> 3
d : -293.0000, 3 -> 3
a : -991.0000, 3 -> 3
b : 178.0000, 4 -> 4
c : -287.0000, 4 -> 3
