a : -730.0000, 0 -> 1
b : 730.0000, 0 -> 4
a : 812.0000, 1 -> 2
b : 90.0000, 1 -> 3
a : 984.0000, 2 -> 7
b : 976.0000, 2 -> 1
a : -483.0000, 3 -> 7
b : 99.0000, 3 -> 6
a : -963.0000, 4 -> 6
b : 321.0000, 4 -> 6
a : -555.0000, 5 -> 6
b : 845.0000, 5 -> 5
a : 747.0000, 6 -> 6
b : -622.0000, 6 -> 5
a : 104.0000, 7 -> 5
b : -560.0000, 7 -> 4
a : 879.0000, 0 -> 4
a : 853.0000, 1 -> 3
b : 52.0000, 2 -> 7
a : 794.0000, 3 -> 4
b : 312.0000, 4 -> 0
b : 407.0000, 5 -> 7
b : 297.0000, 6 -> 3
b : -484.0000, 7 -> 0
