a : -380.0000, 0 -> 2
b : -211.0000, 0 -> 6
c : 730.0000, 0 -> 4
a : -132.0000, 1 -> 4
b : 247.0000, 1 -> 6
c : 519.0000, 1 -> 0
a : -610.0000, 2 -> 4
b : -263.0000, 2 -> 3
c : 472.0000, 2 -> 0
a : 559.0000, 3 -> 0
b : -187.0000, 3 -> 5
c : -443.0000, 3 -> 2
a : 877.0000, 4 -> 3
b : 817.0000, 4 -> 2
c : -568.0000, 4 -> 1
a : 12.0000, 5 -> 6
b : -345.0000, 5 -> 2
c : 840.0000, 5 -> 5
a : -81.0000, 6 -> 2
b : 581.0000, 6 -> 4
c : -278.0000, 6 -> 4
c : 481.0000, 0 -> 5
c : -69.0000, 1 -> 5
a : -213.0000, 2 -> 3
a : 507.0000, 3 -> 6
c : -281.0000, 4 -> 4
c : -573.0000, 5 -> 2
b : 812.0000, 6 -> 0
