a : 284.0000, 0 -> 0
b : 143.0000, 0 -> 1
c : 424.0000, 0 -> 3
d : 750.0000, 0 -> 1
a : -870.0000, 1 -> 1
b : -596.0000, 1 -> 0
c : 599.0000, 1 -> 2
d : -834.0000, 1 -> 3
a : -397.0000, 2 -> 3
b : -111.0000, 2 -> 3
c : -579.0000, 2 -> 0
d : -484.0000, 2 -> 0
a : -690.0000, 3 -> 3
b : -647.0000, 3 -> 0
c : -268.0000, 3 -> 3
d : 218.0000, 3 -> 1
b : -383.0000, 0 -> 2
b : 450.0000, 0 -> 0
a : 644.0000, 1 -> 2
c : -299.0000, 1 -> 3
d : -727.0000, 2 -> 2
a : -108.0000, 2 -> 1
b : 451.0000, 3 -> 3
d : 469.0000, 3 -> 2
