a : -490.0000, 0 -> 3
b : -162.0000, 0 -> 3
c : 305.0000, 0 -> 3
d : 84.0000, 0 -> 2
a : 692.0000, 1 -> 1
b : -998.0000, 1 -> 4
c : -540.0000, 1 -> 1
d : 688.0000, 1 -> 2
a : 855.0000, 2 -> 0
b : -337.0000, 2 -> 2
c : -159.0000, 2 -> 5
d : -189.0000, 2 -> 5
a : -957.0000, 3 -> 0
b : -951.0000, 3 -> 2
c : 715.0000, 3 -> 2
d : -751.0000, 3 -> 5
a : -561.0000, 4 -> 5
b : 231.0000, 4 -> 0
c : -727.0000, 4 -> 2
d : 938.0000, 4 -> 4
a : -423.0000, 5 -> 0
b : 330.0000, 5 -> 3
c : -487.0000, 5 -> 3
d : -81.0000, 5 -> 1
c : -256.0000, 0 -> 5
b : 64.0000, 0 -> 2
c : 866.0000, 1 -> 3
a : -687.0000, 1 -> 2
d : -987.0000, 2 -> 0
c : 413.0000, 2 -> 4
c : -831.0000, 3 -> 0
c : 554.0000, 3 -> 5
a : -707.0000, 4 -> 4
a : -9.0000, 4 -> 3
c : -621.0000, 5 -> 0
a : 197.0000, 5 -> 3
