a : 877.0000, 0 -> 0
b : 809.0000, 0 -> 3
c : -232.0000, 0 -> 6
d : -637.0000, 0 -> 6
a : -942.0000, 1 -> 2
b : 557.0000, 1 -> 5
c : -403.0000, 1 -> 5
d : -658.0000, 1 -> 2
a : -946.0000, 2 -> 4
b : -38.0000, 2 -> 4
c : 341.0000, 2 -> 0
d : -523.0000, 2 -> 6
a : 274.0000, 3 -> 6
b : 885.0000, 3 -> 3
c : 498.0000, 3 -> 1
d : 290.0000, 3 -> 2
a : 432.0000, 4 -> 5
b : 810.0000, 4 -> 0
c : 113.0000, 4 -> 0
d : 93.0000, 4 -> 5
a : -33.0000, 5 -> 2
b : 330.0000, 5 -> 6
c : -902.0000, 5 -> 2
d : -742.0000, 5 -> 3
a : -726.0000, 6 -> 5
b : -562.0000, 6 -> 1
c : -195.0000, 6 -> 6
d : -3.0000, 6 -> 4
d : 210.0000, 0 -> 0
a : -603.0000, 0 -> 3
c : 865.0000, 1 -> 4
a : -167.0000, 1 -> 4
a : 889.0000, 2 -> 6
d : 183.0000, 2 -> 3
b : -158.0000, 3 -> 1
a : -514.0000, 3 -> 4
a : 377.0000, 4 -> 3
c : -709.0000, 4 -> 1
c : -943.0000, 5 -> 6
d : -909.0000, 5 -> 4
d : 764.0000, 6 -> 5
b : -224.0000, 6 -> 5
