a : 894.0000, 0 -> 4
b : -107.0000, 0 -> 6
c : -54.0000, 0 -> 0
d : -703.0000, 0 -> 0
a : 570.0000, 1 -> 3
b : 799.0000, 1 -> 2
c : 782.0000, 1 -> 4
d : 548.0000, 1 -> 4
a : -506.0000, 2 -> 5
b : 832.0000, 2 -> 1
c : -458.0000, 2 -> 3
d : 240.0000, 2 -> 4
a : -702.0000, 3 -> 2
b : 412.0000, 3 -> 3
c : -346.0000, 3 -> 2
d : -213.0000, 3 -> 6
a : 850.0000, 4 -> 5
b : 669.0000, 4 -> 6
c : -6.0000, 4 -> 4
d : 915.0000, 4 -> 3
a : 937.0000, 5 -> 4
b : -386.0000, 5 -> 6
c : 718.0000, 5 -> 4
d : 459.0000, 5 -> 5
a : -985.0000, 6 -> 4
b : 372.0000, 6 -> 3
c : 571.0000, 6 -> 3
d : -178.0000, 6 -> 3
b : 858.0000, 0 -> 5
b : 36.0000, 0 -> 2
c : 206.0000, 1 -> 6
b : 830.0000, 1 -> 1
d : 524.0000, 2 -> 2
c : 407.0000, 2 -> 0
a : -490.0000, 3 -> 5
d : -893.0000, 3 -> 2
d : 722.0000, 4 -> 4
a : -219.0000, 4 -> 0
d : 255.0000, 5 -> 6
c : 65.0000, 5 -> 6
d : -148.0000, 6 -> 2
d : -105.0000, 6 -> 4
