a : -34.0000, 0 -> 4
b : 951.0000, 0 -> 1
c : 137.0000, 0 -> 5
a : -757.0000, 1 -> 5
b : -594.0000, 1 -> 5
c : -164.0000, 1 -> 5
a : -643.0000, 2 -> 5
b : -762.0000, 2 -> 2
c : -501.0000, 2 -> 0
a : 261.0000, 3 -> 4
b : -869.0000, 3 -> 3
c : -727.0000, 3 -> 1
a : 394.0000, 4 -> 5
b : -595.0000, 4 -> 0
c : 845.0000, 4 -> 1
a : -630.0000, 5 -> 0
b : 890.0000, 5 -> 1
c : -893.0000, 5 -> 0
a : 664.0000, 0 -> 0
b : -167.0000, 1 -> 2
a : -669.0000, 2 -> 1
c : 997.0000, 3 -> 5
c : -395.0000, 4 -> 0
a : -628.0000, 5 -> 1
c : 173.0000, 5 -> 3
