a : -323.0000, 0 -> 6
b : -268.0000, 0 -> 1
c : -402.0000, 0 -> 1
a : 982.0000, 1 -> 1
b : -406.0000, 1 -> 4
c : 8.0000, 1 -> 6
a : -767.0000, 2 -> 1
b : 237.0000, 2 -> 6
c : 740.0000, 2 -> 1
a : 527.0000, 3 -> 3
b : 402.0000, 3 -> 3
c : -538.0000, 3 -> 4
a : 859.0000, 4 -> 1
b : 876.0000, 4 -> 6
c : -590.0000, 4 -> 5
a : -7.0000, 5 -> 5
b : 91.0000, 5 -> 1
c : 814.0000, 5 -> 0
a : -327.0000, 6 -> 3
b : -92.0000, 6 -> 0
c : -860.0000, 6 -> 5
c : -965.0000, 0 -> 6
c : -582.0000, 1 -> 0
c : 845.0000, 2 -> 6
c : -438.0000, 3 -> 3
c : -299.0000, 4 -> 2
a : -125.0000, 5 -> 3
b : 868.0000, 6 -> 3
