a : 435.0000, 0 -> 3
b : -892.0000, 0 -> 1
c : -792.0000, 0 -> 1
d : 589.0000, 0 -> 2
a : 504.0000, 1 -> 1
b : 467.0000, 1 -> 0
c : 455.0000, 1 -> 2
d : -789.0000, 1 -> 3
a : -904.0000, 2 -> 2
b : -595.0000, 2 -> 3
c : 514.0000, 2 -> 1
d : -940.0000, 2 -> 3
a : 87.0000, 3 -> 2
b : -218.0000, 3 -> 0
c : -673.0000, 3 -> 2
d : 334.0000, 3 -> 1
b : -711.0000, 0 -> 0
a : 335.0000, 0 -> 2
b : -142.0000, 1 -> 2
d : 561.0000, 1 -> 2
d : -841.0000, 2 -> 2
a : 429.0000, 2 -> 3
b : 498.0000, 3 -> 3
a : 688.0000, 3 -> 1
