a : 654.0000, 0 -> 3
b : 717.0000, 0 -> 2
c : 591.0000, 0 -> 7
a : 574.0000, 1 -> 4
b : 749.0000, 1 -> 1
c : 172.0000, 1 -> 0
a : 206.0000, 2 -> 4
b : 751.0000, 2 -> 3
c : -719.0000, 2 -> 1
a : -469.0000, 3 -> 0
b : -80.0000, 3 -> 0
c : -269.0000, 3 -> 6
a : -236.0000, 4 -> 7
b : -966.0000, 4 -> 6
c : -821.0000, 4 -> 2
a : 597.0000, 5 -> 3
b : 731.0000, 5 -> 5
c : 638.0000, 5 -> 0
a : -712.0000, 6 -> 6
b : 378.0000, 6 -> 0
c : -432.0000, 6 -> 6
a : 176.0000, 7 -> 3
b : -210.0000, 7 -> 3
c : -463.0000, 7 -> 2
c : 752.0000, 0 -> 0
a : 30.0000, 1 -> 5
a : -532.0000, 2 -> 3
b : 251.0000, 3 -> 6
a : 760.0000, 4 -> 4
b : -102.0000, 5 -> 2
b : -551.0000, 6 -> 6
a : -777.0000, 7 -> 5
