a : -524.0000, 0 -> 2
b : 118.0000, 0 -> 7
c : 408.0000, 0 -> 7
d : -134.0000, 0 -> 2
a : -71.0000, 1 -> 5
b : 682.0000, 1 -> 2
c : 612.0000, 1 -> 6
d : 937.0000, 1 -> 1
a : -618.0000, 2 -> 5
b : 178.0000, 2 -> 3
c : 626.0000, 2 -> 7
d : 403.0000, 2 -> 4
a : -840.0000, 3 -> 1
b : 283.0000, 3 -> 6
c : -222.0000, 3 -> 1
d : -80.0000, 3 -> 1
a : 652.0000, 4 -> 2
b : -127.0000, 4 -> 1
c : 336.0000, 4 -> 7
d : -119.0000, 4 -> 7
a : -507.0000, 5 -> 7
b : -477.0000, 5 -> 2
c : 88.0000, 5 -> 2
d : 334.0000, 5 -> 4
a : 997.0000, 6 -> 5
b : -970.0000, 6 -> 0
c : 618.0000, 6 -> 2
d : 605.0000, 6 -> 0
a : 420.0000, 7 -> 3
b : -555.0000, 7 -> 5
c : 663.0000, 7 -> 0
d : 747.0000, 7 -> 6
a : 608.0000, 0 -> 0
c : -723.0000, 0 -> 4
b : 925.0000, 1 -> 0
d : -143.0000, 1 -> 2
b : -5.0000, 2 -> 1
b : 735.0000, 2 -> 2
c : -939.0000, 3 -> 7
d : -56.0000, 3 -> 0
b : -39.0000, 4 -> 2
b : 930.0000, 4 -> 5
c : -342.0000, 5 -> 4
d : -196.0000, 5 -> 0
a : -816.0000, 6 -> 3
a : 4.0000, 6 -> 1
c : 754.0000, 7 -> 5
b : 790.0000, 7 -> 4
