a : -634.0000, 0 -> 5
b : 29.0000, 0 -> 1
c : -660.0000, 0 -> 6
d : -911.0000, 0 -> 7
a : 209.0000, 1 -> 0
b : -822.0000, 1 -> 2
c : -611.0000, 1 -> 0
d : 725.0000, 1 -> 7
a : -652.0000, 2 -> 1
b : 441.0000, 2 -> 0
c : -463.0000, 2 -> 4
d : 916.0000, 2 -> 3
a : 713.0000, 3 -> 2
b : 40.0000, 3 -> 3
c : 689.0000, 3 -> 4
d : 967.0000, 3 -> 5
a : -579.0000, 4 -> 5
b : 354.0000, 4 -> 2
c : -784.0000, 4 -> 2
d : -146.0000, 4 -> 4
a : -734.0000, 5 -> 6
b : -189.0000, 5 -> 0
c : 486.0000, 5 -> 6
d : -422.0000, 5 -> 0
a : 356.0000, 6 -> 4
b : 109.0000, 6 -> 4
c : 995.0000, 6 -> 0
d : -916.0000, 6 -> 2
a : 678.0000, 7 -> 2
b : -584.0000, 7 -> 1
c : -290.0000, 7 -> 0
d : -655.0000, 7 -> 4
d : 570.0000, 0 -> 5
a : -1.0000, 0 -> 2
c : -511.0000, 1 -> 6
a : -75.0000, 1 -> 3
d : 34.0000, 2 -> 7
d : -814.0000, 2 -> 1
a : -340.0000, 3 -> 3
d : -984.0000, 3 -> 2
d : 316.0000, 4 -> 0
c : 299.0000, 4 -> 1
b : -695.0000, 5 -> 7
a : -654.0000, 5 -> 4
a : -725.0000, 6 -> 0
d : -158.0000, 6 -> 1
d : -263.0000, 7 -> 7
d : 748.0000, 7 -> 6
