a : -301.0000, 0 -> 5
b : 980.0000, 0 -> 3
c : 295.0000, 0 -> 4
a : -421.0000, 1 -> 2
b : 810.0000, 1 -> 0
c : -13.0000, 1 -> 3
a : 911.0000, 2 -> 4
b : 510.0000, 2 -> 5
c : 67.0000, 2 -> 2
a : -203.0000, 3 -> 5
b : -137.0000, 3 -> 1
c : -782.0000, 3 -> 0
a : 530.0000, 4 -> 1
b : 10.0000, 4 -> 4
c : -696.0000, 4 -> 2
a : -105.0000, 5 -> 5
b : 78.0000, 5 -> 3
c : -125.0000, 5 -> 4
c : 377.0000, 0 -> 1
b : -479.0000, 1 -> 3
c : 614.0000, 2 -> 0
a : -608.0000, 3 -> 4
a : -680.0000, 4 -> 2
c : 787.0000, 5 -> 2
