a : 752.0000, 0 -> 3
b : 935.0000, 0 -> 3
c : 311.0000, 0 -> 2
a : -484.0000, 1 -> 2
b : -776.0000, 1 -> 5
c : -452.0000, 1 -> 1
a : 295.0000, 2 -> 1
b : 40.0000, 2 -> 4
c : 709.0000, 2 -> 1
a : -228.0000, 3 -> 3
b : -30.0000, 3 -> 1
c : 484.0000, 3 -> 1
a : 271.0000, 4 -> 4
b : -43.0000, 4 -> 4
c : -248.0000, 4 -> 1
a : 615.0000, 5 -> 3
b : 199.0000, 5 -> 1
c : -870.0000, 5 -> 5
a : 233.0000, 0 -> 4
b : -445.0000, 1 -> 3
b : -873.0000, 2 -> 5
c : 178.0000, 3 -> 0
b : -109.0000, 4 -> 3
c : 747.0000, 5 -> 0
